"filename";"fold";"specific_epithet"
"NY00558943_01";7;"Peperomia+corcovadensis"
"NY00558945_01";7;"Peperomia+corcovadensis"
"NY00558947_01";7;"Peperomia+corcovadensis"
"NY00559020_01";6;"Peperomia+circinnata"
"NY00559079_01";8;"Peperomia+emarginella"
"NY00559081_01";8;"Peperomia+emarginella"
"NY00559096_01";9;"Peperomia+galioides"
"NY00559152_01";10;"Peperomia+glabella"
"NY00559161_01";10;"Peperomia+glabella"
"NY00559162_01";10;"Peperomia+glabella"
"NY00559163_01";10;"Peperomia+glabella"
"NY00559174_01";10;"Peperomia+glabella"
"NY00559175_01";10;"Peperomia+glabella"
"NY00559182_01";10;"Peperomia+glabella"
"NY00559184_01";10;"Peperomia+glabella"
"NY00559185_01";10;"Peperomia+glabella"
"NY00559186_01";10;"Peperomia+glabella"
"NY00559187_01";10;"Peperomia+glabella"
"NY00559188_01";10;"Peperomia+glabella"
"NY00559189_01";10;"Peperomia+glabella"
"NY00559190_01";10;"Peperomia+glabella"
"NY00559191_01";10;"Peperomia+glabella"
"NY00559192_01";10;"Peperomia+glabella"
"NY00559199_01";10;"Peperomia+glabella"
"NY00559200_01";10;"Peperomia+glabella"
"NY00559269_01";11;"Peperomia+hilariana"
"NY00559271_01";11;"Peperomia+hilariana"
"NY00559284_01";11;"Peperomia+hilariana"
"NY00559286_01";11;"Peperomia+hilariana"
"NY00559300_01";12;"Peperomia+hispidula"
"NY00559301_01";12;"Peperomia+hispidula"
"NY00559303_01";12;"Peperomia+hispidula"
"NY00559329_01";12;"Peperomia+hispidula"
"NY00559342_01";13;"Peperomia+hydrocotyloides"
"NY00559344_01";13;"Peperomia+hydrocotyloides"
"NY00559455_01";14;"Peperomia+martiana"
"NY00559456_01";14;"Peperomia+martiana"
"NY00559457_01";14;"Peperomia+martiana"
"NY00559458_01";14;"Peperomia+martiana"
"NY00559460_01";14;"Peperomia+martiana"
"NY00559477_01";14;"Peperomia+martiana"
"NY00559494_01";15;"Peperomia+nitida"
"NY00559495_01";15;"Peperomia+nitida"
"NY00559496_01";15;"Peperomia+nitida"
"NY00559618_01";16;"Peperomia+pereirae"
"NY00559619_01";16;"Peperomia+pereirae"
"NY00559630_01";18;"Peperomia+pereskiifolia"
"NY00559642_01";18;"Peperomia+pereskiifolia"
"NY00559647_01";19;"Peperomia+pseudoestrellensis"
"NY00559649_01";19;"Peperomia+pseudoestrellensis"
"NY00559657_01";19;"Peperomia+pseudoestrellensis"
"NY00559658_01";19;"Peperomia+pseudoestrellensis"
"NY00559659_01";19;"Peperomia+pseudoestrellensis"
"NY00559670_01";19;"Peperomia+pseudoestrellensis"
"NY00559722_01";20;"Peperomia+rhombea"
"NY00559723_01";20;"Peperomia+rhombea"
"NY00559725_01";20;"Peperomia+rhombea"
"NY00559726_01";20;"Peperomia+rhombea"
"NY00778518_01";29;"Piper+amalago"
"NY00778520_01";29;"Piper+amalago"
"NY00778522_01";29;"Piper+amalago"
"NY00778533_01";32;"Piper+caldasianum"
"NY00778534_01";47;"Piper+miquelianum"
"NY00778535_01";47;"Piper+miquelianum"
"NY00778536_01";29;"Piper+amalago"
"NY00778538_01";29;"Piper+amalago"
"NY00778550_01";10;"Peperomia+glabella"
"NY00778551_01";15;"Peperomia+nitida"
"NY00885112_01";7;"Peperomia+corcovadensis"
"NY01023525_01";45;"Piper+malacophyllum"
"NY01023526_01";45;"Piper+malacophyllum"
"NY01080882_01";14;"Peperomia+martiana"
"NY01551060_01";3;"Peperomia+barbarana"
"R000014603_001";36;"Piper+dilatatum"
"R000014603a_001";36;"Piper+dilatatum"
"R000014603b_001";36;"Piper+dilatatum"
"R000039024_001";23;"Peperomia+subretusa"
"SP011247";42;"Piper+hispidum"
"SPF00038055";50;"Piper+regnellii"
"SPF00038096";24;"Peperomia+tetraphylla"
"SPF00038097";5;"Peperomia+catharinae"
"SPF00143611";21;"Peperomia+rotundifolia"
"SPF00148222";29;"Piper+amalago"
"SPF00148964";38;"Piper+gaudichaudianum"
"SPF00153356";14;"Peperomia+martiana"
"SPF00156397";4;"Peperomia+blanda"
"SPF00159746";50;"Piper+regnellii"
"SPF00161688";4;"Peperomia+blanda"
"SPF00161689";9;"Peperomia+galioides"
"SPF00161690";28;"Piper+aduncum"
"SPF00161694";10;"Peperomia+glabella"
"SPF00190578";27;"Peperomia+urocarpa"
"SPF00214165";29;"Piper+amalago"
"UEC019496";29;"Piper+amalago"
"UEC052535";42;"Piper+hispidum"
"UEC060806";29;"Piper+amalago"
"UEC060833";29;"Piper+amalago"
"UEC149375";3;"Peperomia+barbarana"
"UEC149442";10;"Peperomia+glabella"
"UEC149482";10;"Peperomia+glabella"
"UEC149484";10;"Peperomia+glabella"
"UEC149503";15;"Peperomia+nitida"
"UEC149598";27;"Peperomia+urocarpa"
"UEC149621";27;"Peperomia+urocarpa"
"UEC149901";38;"Piper+gaudichaudianum"
"UEC149902";38;"Piper+gaudichaudianum"
"UEC149912";39;"Piper+glabratum"
"UEC149923";42;"Piper+hispidum"
"UEC149954";46;"Piper+mikanianum"
"UEC150044";55;"Piper+xylosteoides"
"UEC150045";55;"Piper+xylosteoides"
"UEC150047";55;"Piper+xylosteoides"
"UPCB0029091";29;"Piper+amalago"
